session_id,user_id,campaign_id,page_url,referrer_url,timestamp,device_type,country
S0008444,U002136,C00777,/returns,https://mail.google.com/,2024-01-14 01:28:22,mobile,US
S0006521,,C00102,/category/outdoor,,2024-10-22 00:35:58,mobile,US
S0008247,U003493,,/wishlist,https://www.instagram.com/,2025-04-19 01:42:34,desktop,US
S0007446,,C00441,/product/0576,https://www.google.com/,2024-03-30 16:21:59,mobile,usa
S0000429,U000437,,/SEARCH?Q=PLANT STAND,,2024-09-23 23:17:43,DESKTOP,UK
S0008737,U000577,C00146,/product/1528,,2024-09-02 09:02:33,mobile,US
S0005446,U007417,C00651,/checkout,,2024-09-26 17:06:46,desktop,US
S0008387,,C00174,/search?q=vase,https://www.google.com/,2024-02-07 13:13:58,mobile,AU
S0008847,U001800,C00102,/product/1092,https://partnerblog.example.com/,2025-11-30 12:06:19,desktop,US
S0002387,U005268,C00349,/category/office,https://www.google.com/,2024-08-23 00:18:20,desktop,US
S0001651,U007837,,/category/office,,2025-01-06 18:56:29,mobile,US
S0003436,U007838,C00645,/account,,2024-07-26 05:14:09,mobile,US
S0008377,U004497,C00753,/home,https://mail.google.com/,2025-08-10 23:54:00,desktop ,US
S0006634,U005340,,/CATEGORY/DECOR,,2024-11-03 10:07:01,mobile,CA
S0005128,,C00496,/cart,,2024-05-10 17:43:09,mobile      ,US
S0000970,,,/CHECKOUT,https://www.google.com/,2025-11-18 01:53:25,desktop,us  
S0008376,U008902,C00174,/account,https://www.pinterest.com/,2024-09-29 00:23:57,tablet,US
S0006841,U007032,C00249,/checkout,https://www.facebook.com/ ,2024-04-21 02:45:47,mobile,US
S0000236,U001252,C00075,/product/1874,http://partnerblog.example.com/,2024-04-11 16:35:24,mobile,Canada
S0009411,U007404,C00180,/category/decor,https://www.facebook.com/,2025-06-06 22:00:02,mobile,US
S0009288,,,//product/0571 ,https://www.google.com/,2025-12-30 03:55:46,mobile,FR
S0008679,,C00451,/cart,,2025-10-02 19:34:48,desktop,US
S0005704,U008571,,/category/storage,https://www.google.com/,2024-08-30 19:39:41,DESKTOP,us
S0002629,U008406,C00056,/home,https://www.facebook.com/,2024-04-02 15:34:15,mobile,United States
S0001888,U005644,C00102,/category/kitchen,,2024-11-01 11:07:58,desktop,us
S0006748,U002338,C00494,/product/1830,,2025-07-03 20:40:47,mobile,United Kingdom
S0009574,U003288,C00063,/category/bath,https://www.facebook.com/,2024-03-26 13:41:12,desktop,US
S0004112,U003905,C00161,/category/kitchen  ,http://www.google.com/,2024-09-04 10:31:39,MOBILE,US
S0001012,U009143,,/wishlist,,2024-11-11 11:14:29,desktop,AU
S0000292,U002034,C00810,/product/1609,,2024-09-07 01:30:43,mobile,France
S0007594,U007395,C00582,/search?q=cutting+board,https://t.co/,2024-11-22 16:25:23,mobile,US
S0009496,U002825,C00759,/search?q=rug,,2025-07-21 02:21:43,MOBILE,usa
S0009735,U005872,C00496,/product/1910,https://www.instagram.com/,2024-11-14 00:06:23,mobile,US
S0002316,U007044,,/cart,,2025-12-27 19:06:11,desktop,US
S0009222,U006155,C00044,/product/1276,https://www.google.com/,2025-08-21 09:13:21,desktop,usa
S0004331,U005696,C00044,/PRODUCT/1023,,2025-08-29 07:18:23,mobile,US
S0004666,U008574,C00136,/home,,2025-05-14 12:58:55,mobile,US
S0002152,,,/product/1334  ,,2024-03-12 15:23:04,mobile,US
S0000899,U008747,,/HOME,https://www.pinterest.com/,2025-11-31T09:00:00,desktop,usa
S0002344,U003000,C00640,/category/sale,,2024-04-29 01:49:25,mobile,US
S0004846,U004561,,/cart,http://partnerblog.example.com/,2024-04-14 09:22:52,desktop, US
S0004070,U002097,,/product/2574,,2025-11-24 17:00:51,desktop,United Kingdom
S0007549,U009726,,/product/1902,https://www.google.com/,2025-07-07 06:06:14,mobile,US
S0000093,,,/category/outdoor,,2024-03-13 18:49:38,mobile,US
S0002748,,,/wishlist,https://www.facebook.com/,2025-12-19 06:57:46,mobile,US
S0005625,,,/returns,,2025-04-19 02:06:00,mobile,au
S0007142,U001452,C00664,/product/1859  ,https://www.google.com/,2025-01-07 21:26:18,mobile,US
S0003597,U003145,C00044,/home,https://www.facebook.com/,2024-04-05 14:21:36,desktop  ,US
S0001326,U003105,C00632,/category/storage,https://www.google.com/,2025-07-30 04:40:48,mobile,US
S0000642,U000747,,/home,https://partnerblog.example.com/ ,2025-03-06 10:05:29,TABLET,usa
S0003898,U006680,,/cart,http://www.google.com/  ,2024-12-03 04:00:54,mobile,United States
S0005730,U009089,,/Category/kitchen,https://www.google.com/,2025-10-24 12:12:29,mobile,US
S0003138,U004377,C00281,/search?q=storage bins,https://mail.google.com/,2024-05-22 23:50:34,mobile,Canada
S0002905,U003163,C00100,/search?q=dish towel,https://www.google.com/,2026-01-12 11:17:26,tablet,US
S0001170,U001796,,/product/2374,https://www.facebook.com/,2024-06-18 14:06:37,desktop,CA
S0005186,,C00102,/category/outdoor,,2025-11-07 11:38:15,mobile,US
S0004539,U001614,,/category/outdoor,https://mail.google.com/,2025-11-26 14:54:06,desktop,uk
S0006015,U006987,C00489,/home,https://mail.google.com/,2024-06-14 11:44:14, mobile  ,UK
S0000986,U001373,,/cart,https://www.google.com/,2024-11-03 04:20:15,mobile,usa
S0009526,,,/home,https://www.facebook.com/,2025-11-18 09:37:53,desktop,DE
S0003775,U000333,,/category/storage,https://www.instagram.com/,,mobile,United States
S0008390,U003423,C00087,/product/1560,https://partnerblog.example.com/,2024-07-10 18:02:55,mobile,US
S0006765,U001609,,/product/1292,,2024-03-23 23:13:04,mobile,  Brazil   
S0002400,U007996,,/category/decor,https://www.google.com/,2025-04-12 04:17:33,mobile,US
S0005288,,,/checkout,,2025-06-30 01:15:18,mobile,US
S0006726,U001187,C00477,/product/2270,https://www.facebook.com/,2025-06-14 10:02:27,desktop,US
S0008946,,C00052,/category/new ,https://www.facebook.com/,2024-12-10 11:46:17,mobile,usa
S0005521,U006326,,/product/1284,,2025-06-09 21:42:16,mobile,US
S0003051,U004547,,/product/1392,https://mail.google.com/ ,2025-02-06 17:38:14,mobile,US
S0000769,U000550,,/home,https://www.facebook.com/,2025-07-04 12:36:43,mobile,Germany
S0004166,U006218,C00750,/home,,2024-12-11 19:38:50,mobile,CA
S0004112,U003905,C00161,/product/1950,http://www.facebook.com/,2024-09-04 10:32:31,MOBILE,US
S0003112,U007580,,//account ,https://www.google.com/,2025-01-24 11:22:18,tablet,US
S0008104,U005726,C00489,/category/storage,https://www.google.com/,2024-12-26 14:55:58,desktop,United States
S0007786,U005849,,/category/decor ,,2025-03-14 19:13:09,desktop,us
S0001327,U010000,,/product/1930,,2024-11-22 05:24:01,desktop,United States
S0006933,U007909,C00346,/home,,2024-06-11 23:16:30,mobile,united states  
S0002788,U002780,C00780,/product/1544,https://partnerblog.example.com/,2024-09-01 17:02:38,desktop,US
S0005913,U004249,C00662,/category/lighting,,2025-10-07 23:13:31,mobile,US
S0001175,U001373,,/account,https://www.instagram.com/,2025-03-05 06:32:11,desktop,US
S0003287,U009247,,/PRODUCT/0100,,2024-11-14 01:55:01,desktop,US
S0008595,U001289,,/category/kitchen,https://mail.google.com/,2025-02-08 15:07:22, DESKTOP ,US
S0006950,U007803,C00063,/category/decor,,2025-06-12 19:09:29,desktop,US
S0007126,U007408,,/product/0127,https://www.google.com/,2024-12-20 17:37:21,mobile,US
S0009747,U001736,C00217,/category/bath  ,https://t.co/,2025-11-03 11:24:42,desktop,Mexico
S0002257,U002399,C00491,/cart,,2025-02-14 01:51:48,mobile,US
S0007133,U004687,,/category/lighting,https://www.google.com/,2025-09-07 00:02:26,mobile,usa
S0002895,U008395,C00217,/product/2578,,2025-03-17 10:26:57,desktop,Brazil
S0004840,U005617,,/checkout,,2024-12-28 21:29:30,mobile,UK
S0000593,U000470,C00163,/search?q=storage bins,,2024-06-22 09:24:06,mobile,US
S0006415,,C00651,/returns,https://www.facebook.com/,2025-06-19 20:56:58,mobile,US
S0000570,U001435,,/home,,2024-11-29 02:22:13,desktop,US
S0001824,U006132,C00010,/home,https://www.instagram.com/,2024-12-12 00:57:18,mobile,CA
S0003679,U008074,,/product/0724,,2024-04-21 20:30:53,desktop,Brazil
S0005372,U005861,,/category/new,https://www.facebook.com/,2024-01-29 13:39:51,mobile,Brazil
S0009076,U001827,C00102,/home,https://t.co/,2025-11-14 06:35:17,mobile,Germany
S0002153,U005434,C00661,/home,,2024-08-21 17:41:17,desktop,India  
S0001476,U007620,,/checkout,,2024-11-07 11:48:01,mobile,US
S0006413,U006444,C00489,/search?q=candle,https://www.facebook.com/,2024-03-21 13:59:20,desktop,US
S0005715,U001973,,/product/2179,,2024-07-11 09:19:25,mobile,Australia
S0005205,U001654,C00101,/category/office,,2025-10-27 04:48:48,desktop,canada
S0001761,U006133,C00090,/checkout,https://www.instagram.com/,2025-12-18 21:12:26,mobile,US
S0003105,U002759,C00662,/product/2224,https://www.instagram.com/,2025-11-01 01:46:16,mobile,Canada
S0001441,U005741,,/category/sale,https://www.google.com/,2025-11-31T09:00:00,tablet,Canada
S0006667,U007785,C00587,/cart,https://www.pinterest.com/,2024-08-25 12:20:59,mobile,CA
S0003850,,C00245,/category/kitchen,https://mail.google.com/,2025-11-29 01:29:43,desktop,US
S0009417,U000153,C00651,/product/2463  ,,2025-08-23 18:37:13,desktop,US
S0000202,U004911,C00489,/product/1747,https://partnerblog.example.com/,2024-07-22 06:45:11,desktop,United States
S0000325,U007967,,/home,https://www.facebook.com/,2024-09-17 02:06:44,mobile,US  
S0001934,U005040,,/returns,,2025-06-19 03:03:46,mobile,US
S0008819,U006339,,/product/0189,https://www.google.com/,2025-12-03 19:08:58,mobile,US
S0004398,,C00515,/cart,https://www.google.com/,2025-05-04 23:14:56,mobile,US
S0004947,,C00161,/checkout,,2024-11-01 11:01:20,desktop,US
S0003750,U000539,,/category/bath,https://partnerblog.example.com/,2025-04-08 00:59:46,mobile,US
S0004544,,C00090,/home,,2024-01-21 18:00:26,mobile,CA
S0008519,U004154,C00120,/product/0289,,2024-11-20 09:10:17,mobile,US
S0005929,U009801,,/cart,https://www.instagram.com/,2025-08-06 20:38:38,desktop,US
S0001133,U004522,C00685,/home,https://www.google.com/,2024-10-06 11:04:30,desktop,US
S0001429,U005353,,/cart,https://www.pinterest.com/,2025-09-02 07:36:28,mobile,US
S0005646,U007022,,/checkout,https://www.google.com/,2025-11-15 00:55:03,mobile,US
S0008727,U007191,,/category/bath,,2025-06-12 10:40:46,  desktop,US
S0003798,U001656,C00691,/home,https://www.pinterest.com/,2024-12-08 14:32:27,mobile,US
S0006614,U003462,C00662,//search?q=vase ,,2025-08-12 20:42:45,desktop,US
S0001416,U005005,C00262,/category/lighting,,2024-02-11 15:57:02,mobile,US
S0001516,U001868,,/home,https://www.google.com/,2024-12-05 21:56:11,mobile,Brazil
S0006335,U009095,,/home,,2024-11-24 05:47:00,desktop,US
S0007418,U001726,C00163,/home,https://www.google.com/,2025-07-06 13:12:53,mobile,US
S0008135,U002437,,/home,,2024-02-27 17:41:09,desktop,US
S0008772,U007841,C00146,/product/0964,https://www.google.com/,2025-07-12 03:07:47,desktop,US      
S0003191,,,/product/2264 ,https://www.google.com/,2025-01-06 13:40:26,desktop,US
S0003333,U003062,C00050,/cart,https://www.facebook.com/,2025-05-09 23:08:29,mobile,US
S0005610,U002742,,/product/2186,,2025-12-19 11:05:15,mobile,US
S0006578,U006577,C00506,/home,https://partnerblog.example.com/,2025-07-06 09:58:38,mobile,INDIA
S0004658,U004364,C00295,/help,https://www.google.com/,2024-10-07 01:33:05,desktop,BRAZIL
S0000326,U002640,C00496,/search?q=candle,https://www.facebook.com/,2025-11-24 02:17:20,mobile ,usa
S0009139,U006235,,/home,https://www.google.com/,2025-03-02 08:31:25,mobile   ,US
S0005474,U002232,C00476,/wishlist,,2024-04-21 11:53:29,DESKTOP,germany
S0008979,U008284,,/checkout,https://mail.google.com/,2025-04-01 17:49:33,tablet,CA
S0000945,U007965,,/checkout,https://www.google.com/,2025-08-11 00:41:13,MOBILE,US
S0000109,,,/search?q=rug,,2025-01-25 05:37:04,MOBILE,US
S0008617,U000840,,/home,http://www.google.com/,2024-01-23 07:06:30,mobile,US
S0009063,U005511,C00419,/home,https://www.facebook.com/,2024-10-05 02:45:16,desktop,India
S0002851,U002065,,/product/0242,https://partnerblog.example.com/,2025-09-15 02:49:04,mobile,Australia
S0001381,U006512,,/product/0471,,2025-11-03 20:41:38,mobile,United States
S0009093,,C00061,/cart,https://www.bing.com/ ,2025-11-31T09:00:00,mobile,AU
S0002711,U002856,,/product/0876,,2024-08-02 01:54:00,mobile,US
S0007290,U001764,,/home,https://t.co/,2024-10-10 01:06:58,mobile,US
S0004428,U003789,,/product/1811,,2024-05-07 18:51:58,mobile,US
S0004893,U003104,C00645,/product/1284,,2024-01-17 19:43:50,desktop,US
S0003525,U009091,C00102,/product/1211,,2025-07-30 10:27:14,desktop,US
S0002596,U005323,C00163,/home,http://www.google.com/,2024-06-11 11:38:47,mobile,US
S0003040,U005752,,/home,,2024-06-06 12:14:53,mobile,Brazil
S0003241,U005831,,/category/kitchen,https://www.google.com/,2024-12-08 23:05:32,desktop  ,France
S0006891,,C00281,/category/storage,,2026-01-05 10:29:22,mobile,US
S0002536,U008417,C00640,/search?q=plant stand,http://www.google.com/,2024-06-24 14:55:34,mobile,usa
S0005094,U002315,C00172,/category/storage  ,https://www.bing.com/,,mobile,United States
S0004409,U006557,C00153,/category/bedroom,https://mail.google.com/,2025-12-22 03:18:15,desktop,Canada
S0007800,U000124,,/home,https://www.google.com/,2025-06-14 02:10:40,desktop,United States
S0005981,,,/cart,,2025-04-15 17:23:30,desktop,US
S0001333,U001350,,/home ,https://www.pinterest.com/,2025-01-02 10:45:18,mobile,AU
S0000799,U006135,,/category/storage,https://www.instagram.com/,2024-07-17 01:03:08,DESKTOP,US
S0002896,,C00022,/search?q=mug,https://mail.google.com/,2025-03-06 01:03:24,mobile,US
S0001797,U001759,C00349,/home,,2025-09-25 20:53:01,desktop,US
S0008187,U006919,,/cart,,2025-10-17 11:58:14,mobile,US
S0002791,U006769,C00551,/home,https://www.google.com/,2024-06-15 11:55:58,desktop,CA
S0008706,U004396,C00645,/product/0841,https://www.google.com/,2024-12-14 10:27:43,mobile,US
S0005625,,C00487,/home,https://mail.google.com/,2025-04-19 02:07:54,mobile,au
S0007139,,,/category/lighting,https://www.google.com/,2025-08-18 03:42:24,mobile,us
S0007431,U004465,C00435,/home,https://www.google.com/ ,2024-05-04 11:27:57,mobile,US
S0001150,U000706,C00102,/category/decor,https://partnerblog.example.com/,2025-05-15 22:49:32,mobile, us
S0006412,U001973,C00094,/product/2126,https://www.google.com/,2024-07-10 00:32:44,mobile,United Kingdom
S0009365,U000785,,/product/1137,,2025-09-06 08:48:09,desktop,United States
S0001611,U008341,C00061,/product/0207,https://www.google.com/,2024-05-06 21:48:27,desktop,US
S0000424,U005660,C00247,/product/1294,https://www.google.com/,2024-08-27 12:44:52,desktop,US
S0000568,U000892,C00252,/product/1190,https://www.facebook.com/,2025-10-14 18:06:21,tablet,CA
S0007656,U002924,C00169,/product/1962,https://www.pinterest.com/,2024-10-09 16:19:58,MOBILE,US
S0008975,U003632,C00094,/home,,2024-03-16 17:38:59,desktop,FR
S0003816,U004858,C00056,/category/outdoor,https://www.facebook.com/,2025-06-28 08:46:26,mobile,Brazil
S0005561,U000537,C00063,/checkout,,2025-07-03 05:17:05,mobile,CA
S0004383,U003874,C00153,/category/kitchen,https://www.instagram.com/,2025-04-23 22:55:53,mobile,AU
S0005197,U006586,,/product/2551,https://www.bing.com/,,mobile,ca
S0004566,U001916,C00012,/category/decor,,2024-08-02 20:21:31,mobile,BR
S0002052,,,/category/storage,,2024-12-27 23:30:40,tablet,US
S0001568,U007287,C00496,/home,https://t.co/,2025-10-22 11:05:46,mobile,US
S0000620,U003118,,/home,,2024-09-08 09:32:19,mobile,MX
S0003872,U002941,C00063,/category/kitchen,https://mail.google.com/,2025-07-01 13:38:35,desktop,US
S0007528,U007122,C00022,/product/1057,,2024-02-17 20:41:23,tablet,US
S0004451,,C00566,/product/0406,,2025-04-04 02:08:40,desktop,US
S0000316,,,/product/2507,,2025-06-11 15:17:13,TABLET,CA
S0008943,U000900,C00662,/home,https://t.co/,2024-09-02 11:02:19,mobile,US
S0003777,U005379,C00468,/category/lighting,,2024-08-23 10:19:56,mobile,US
S0007728,U000301,C00575,/checkout,https://www.facebook.com/,2024-10-21 17:51:13,mobile,United States
S0002834,U004502,C00020,/product/0917,http://www.google.com/,2025-04-29 18:27:55,desktop,US
S0008026,U007004,C00066,/search?q=mug,https://partnerblog.example.com/,2025-11-02 08:44:01,mobile,US
S0007795,U004875,C00478,//category/decor,,2024-02-16 02:38:22,desktop,Germany
S0005948,,,/search?q=plant stand  ,https://partnerblog.example.com/,2024-09-07 06:13:24,desktop,UK
S0006001,U007022,,/product/0338,,2024-01-02 14:24:03,mobile,US
S0004197,U008511,,/category/sale,,2024-08-07 20:35:32,mobile,CA
S0007372,U002401,,/category/lighting,https://www.instagram.com/,2024-07-02 01:02:09,MOBILE,US
S0001514,U009444,,/product/1993,https://www.google.com/,2024-02-03 11:13:19,mobile,US
S0002079,U005925,,/cart  ,,2024-03-23 05:03:53,desktop,US
S0002579,U006068,,/product/0709,http://www.google.com/,2024-03-09 06:38:09,desktop,UNITED STATES
S0008454,U002644,,/product/2431,https://www.google.com/,2025-07-20 13:34:53,mobile,US
S0007698,U005980,,/product/0421,https://www.instagram.com/,2025-03-04 18:29:45,desktop,US
S0000175,U009632,,/search?q=mug,,2024-07-28 02:56:01,desktop,  Mexico   
S0009645,,C00662,/category/sale ,https://mail.google.com/,2024-05-18 16:16:13,mobile   ,  United  States      
S0009063,U005511,C00419,/product/1469,,2024-10-05 02:45:19,desktop,India
S0009675,U004455,,//search?q=plant stand,https://www.google.com/,2024-03-28 08:02:01,mobile,US
S0009766,U004347,C00645,//search?q=cutting+board,https://www.google.com/,2024-07-02 07:21:33,desktop,US
S0003844,U003684,C00803,//product/2452,https://www.instagram.com/,2025-02-08 20:09:59,desktop,United States
S0005147,U002288,,/help,,2024-03-07 20:41:43,mobile,US
S0002856,U003632,,//category/bath,http://partnerblog.example.com/,2024-06-30 11:49:04,desktop,usa
S0004203,U008891,,/home,https://www.google.com/,2025-11-30 09:17:48,desktop,US
S0002773,U008938,C00255,/product/2316,https://www.facebook.com/,2024-03-13 14:21:19, mobile  ,United States
S0003758,U009758,,/category/office,https://partnerblog.example.com/  ,,mobile,US
S0009523,,,/category/lighting,https://partnerblog.example.com/,2025-03-18 08:17:30,desktop,US
S0007582,U005975,,/checkout,https://www.google.com/,2024-09-25 19:07:31,mobile,United States
S0000009,U008288,,/search?q=storage bins,https://www.google.com/  ,2024-11-19 20:32:57,mobile,Canada
S0005757,U001604,,//product/0422,https://www.instagram.com/  ,2024-08-27 11:40:44,mobile,US
S0005229,U007355,C00566,/product/0959,,2025-05-28 02:08:04,mobile,US
S0003311,U003589,,/product/1371,,2024-12-14 21:32:05,mobile,US
S0000035,U001066,,/checkout,https://mail.google.com/,2024-08-30 02:19:02,mobile,US
S0004320,U008759,,/home,https://www.google.com/,2025-04-12 19:31:05,desktop,US
S0002643,U007029,C00069,/category/kitchen,http://t.co/,2024-12-19 00:19:29,desktop,US 
S0008632,U009200,,/CATEGORY/STORAGE,https://t.co/ ,2026-01-13 19:46:01,mobile,BR
S0005673,U004054,,/home,,2024-01-28 01:50:49,mobile,US
S0002073,U003036,C00496,/home,https://t.co/,2024-09-22 11:02:35,mobile,usa
S0005402,U009323,C00005,/home,,2025-02-09 09:56:13,mobile,Canada
S0005504,U006694,C00063,/product/0893,https://www.instagram.com/,2025-11-30 18:03:31,MOBILE      , United States 
S0005917,U000059,C00759,/home,https://partnerblog.example.com/,2024-07-19 07:14:24,mobile,usa
S0007653,U000997,C00061,/category/bedroom,,2024-07-29 01:10:49,mobile,US
S0008560,U003032,,/checkout,,2025-02-12 05:54:05,mobile,US
S0008415,U002166,C00231,/category/decor,,2024-03-29 16:49:46,mobile,US
S0000358,U003189,,/product/1117,https://www.google.com/,2024-02-08 15:33:27,mobile,UNITED STATES
S0002463,U001939,C00255,/home,http://www.facebook.com/,2025-12-15 22:23:45,desktop,US
S0002749,U009974,C00566,/product/1854,https://www.google.com/,2025-10-04 12:36:01,  mobile  ,US
S0006569,U004800,,/product/1857,https://www.instagram.com/,2025-01-15 02:35:59,desktop,US
S0002325,,C00450,/category/decor,https://www.google.com/  ,2025-03-12 12:06:40,DESKTOP,CA
S0002587,U009682,,/product/0026,https://www.google.com/,2024-03-28 00:49:30,mobile,us
S0005062,,,/cart,https://www.google.com/,2025-10-12 15:11:53,desktop,US
S0005981,U009824,,/product/0268,https://www.google.com/,2025-04-15 17:23:41,desktop,US
S0000015,U007332,C00017,/home  ,https://t.co/,2024-02-26 18:33:57,mobile,US
S0000247,,,/cart  ,,2025-07-30 04:16:28,desktop,Germany
S0003769,U003708,C00496,/product/0573,,2025-01-08 04:40:09,desktop,MX
S0004488,,,/search?q=plant stand,https://mail.google.com/,2025-10-04 23:16:05,mobile,DE
S0008450,U002052,,/category/bedroom,http://mail.google.com/,2024-05-13 05:55:29,desktop,US
S0004944,U003954,C00007,/search?q=rug,https://www.facebook.com/,2024-06-15 05:20:35,mobile,US
S0002301,,,/CATEGORY/DECOR,,2024-01-29 03:29:28,tablet,US
S0000374,U009627,C00791,/PRODUCT/2288,,2024-09-03 18:14:33,desktop,US
S0005876,U003294,,/checkout,,2025-09-09 13:01:52,mobile,  US 
S0003091,,C00645,/checkout,,2024-12-03 16:23:05,mobile,US
S0005845,U003487,C00566,/category/storage,http://www.google.com/,2025-01-30 16:48:15,MOBILE,US
S0007111,U002321,C00496,/account,,2024-07-28 05:39:05,mobile,US
S0005889,U006402,C00050,/category/office,https://www.instagram.com/,2024-04-14 10:42:49,desktop,United States
S0001143,U005474,C00645,/home  ,,2025-04-20 00:12:37,desktop,US
S0001601,U008827,C00401,/product/0637 ,https://partnerblog.example.com/ ,2025-01-09 07:45:21,desktop,US
S0004102,U006169,C00489,/product/1045,,2024-09-14 08:30:19,mobile,UK
S0001957,U005452,C00281,/product/2027,,2024-09-23 03:45:11,mobile,Canada
S0006363,U002513,,/returns,https://www.pinterest.com/,2025-10-27 15:03:59,mobile,US
S0007906,U000147,,/account,https://www.google.com/,2025-04-21 10:22:17,mobile,DE
S0005976,,,/product/1339,,2025-04-28 12:52:41,mobile ,France
S0007053,U006754,,/product/0727,http://www.google.com/,2025-05-02 13:14:34,mobile  ,US
S0007265,,C00102,/search?q=vase,,2024-03-28 17:45:26,mobile,US
S0004988,,C00252,/product/0152,https://www.bing.com/,2025-10-20 21:45:48,tablet,US
S0007139,,,/category/decor,,2025-08-18 03:45:13,mobile,us
S0004935,U006643,C00295,/help,https://partnerblog.example.com/,2025-04-23 13:25:35,desktop,US
S0005528,U008019,C00441,/category/lighting,,2024-07-02 20:23:46,mobile,UNITED STATES
S0009230,,C00500,/category/bath,,2025-06-16 21:54:03,mobile,US
S0006042,U007383,,/product/2241,,2024-07-15 17:42:39,mobile,US
S0001507,U008933,,/home,https://www.instagram.com/,2024-06-30 20:34:33,    mobile      ,US
S0009623,U006102,,/account,,2024-05-17 05:20:19,mobile,US
S0008120,,C00582,/home,,2025-06-07 06:27:40,mobile,US
S0006810,U006778,,/product/2151,https://www.bing.com/,2024-03-06 18:30:11,mobile,US
S0006436,,,/product/2586,https://partnerblog.example.com/,2025-07-17 04:14:25,mobile,Australia
S0000726,,C00750,/home,https://www.google.com/,2024-10-22 08:23:14,desktop,MX
S0002496,U005874,,//cart,https://www.google.com/,2025-06-02 02:10:26,mobile,US
S0009172,U000487,,/wishlist,,2025-05-02 07:37:08,mobile,US
S0006553,U004443,,/product/1546,,2024-06-03 17:29:31,mobile,United Kingdom
S0005178,U004978,,/category/bedroom,https://www.pinterest.com/,2025-08-03 21:41:33,mobile,US
S0000717,U000516,,/checkout,,2025-10-09 03:57:59,mobile,Mexico
S0006142,U000895,,/search?q=chair,https://www.pinterest.com/,2024-10-29 21:32:07,mobile,US
S0001354,U000046,C00030,/category/bedroom ,,2024-05-18 03:18:07,mobile,usa
S0004286,,C00780,/product/1742,https://partnerblog.example.com/,2025-05-07 10:11:38,mobile,US
S0008107,U000244,,//cart,https://t.co/,2025-06-13 21:19:41,mobile,US
S0007260,U008030,,/category/bedroom,https://www.google.com/,2024-06-13 12:12:33,desktop,DE
S0001010,,C00401,/category/kitchen,https://www.instagram.com/,2024-08-25 20:25:48,  mobile  ,US
S0002651,U007999,C00810,/category/decor,,2024-05-07 14:13:17,desktop,usa
S0000944,U008275,C00489,/product/2493,https://www.instagram.com/ ,2025-12-11 12:36:18,mobile,AU
S0001124,U001001,,/returns,https://www.bing.com/,2024-01-14 01:37:55,mobile,US
S0000927,U004217,C00050,/search?q=storage bins,,2024-02-07 09:15:54,desktop,US
S0000499,U002171,C00645,/home,,2025-01-30 19:46:47,mobile,usa
S0001180,U009143,,/wishlist,,2024-01-16 06:54:09,mobile,US
S0008754,U005000,,/home,https://partnerblog.example.com/,2024-07-10 17:34:21,mobile,UNITED STATES
S0004519,U009435,,/home,https://t.co/,2025-09-23 14:09:53,desktop,US
S0007886,,C00426,/home,https://www.facebook.com/,2025-09-27 12:33:06,desktop,US
S0007162,U001119,,/CART,https://mail.google.com/,2025-11-31T09:00:00,mobile,usa
S0003667,U003797,C00146,/home,https://www.instagram.com/,2025-03-20 02:11:59,mobile  ,usa
S0009307,U007811,C00093,/CATEGORY/DECOR,,2024-08-19 05:42:27,mobile,US
S0004541,,,/wishlist,http://www.google.com/,2025-12-19 06:09:12,DESKTOP,US
S0008316,U008962,C00651,/home  ,https://www.bing.com/,2025-01-20 00:24:26,mobile,US   
S0000049,,C00588,//category/bath,https://www.instagram.com/,2025-12-23 13:50:49,MOBILE,US
S0008326,U007847,,/search?q=vase,https://www.google.com/,2025-11-14 20:36:15,desktop,France
S0002758,,C00582,/product/1842,https://www.google.com/,2024-02-09 01:51:46,desktop,CA
S0006695,U007840,C00566,/cart,https://www.google.com/,2024-05-25 17:29:30,tablet,US
S0006764,U001596,C00534,//product/2463,https://www.google.com/,2025-09-09 07:31:20,mobile,Canada
S0007875,U002041,C00555,/checkout,,2024-04-02 20:31:14,desktop,US
S0003159,,C00544,/product/0197,https://www.facebook.com/,2025-03-12 21:28:12,mobile,US
S0002823,U004058,C00063,/product/2259,https://www.google.com/,2024-01-21 02:02:15,mobile,CANADA
S0001622,U007876,C00661,/checkout,https://partnerblog.example.com/,2024-08-30 03:59:48,desktop,Brazil  
S0001846,U001051,C00597,/product/0908,,2025-05-16 10:07:28,mobile,US
S0007554,U007671,C00654,/cart,,2024-03-14 14:54:54,DESKTOP,United States
S0009189,U004465,C00087,/home,,2024-03-27 20:03:27,mobile,United States
S0003319,U009747,C00255,/checkout,https://www.google.com/,2024-06-12 00:28:06,mobile,US
S0009277,U008240,,/category/storage,,2025-04-02 12:15:50,  mobile,  India   
S0003367,U002043,,/product/0892,https://www.google.com/,2025-09-08 17:55:36,desktop,AU
S0001632,U002982,,/category/lighting,,2025-09-09 17:04:45,desktop,US
S0008286,U005178,C00252,/category/office,,2024-01-07 15:15:50,desktop,US
S0003403,U006101,C00330,/cart,,2024-02-01 14:54:28,mobile,de
S0007861,,,/product/1187,,2025-06-08 15:11:05,mobile,US
S0007034,U001525,,/home,,2024-09-26 15:40:57,mobile,US
S0007202,U005109,C00360,/home,https://t.co/,2024-08-14 03:08:12,mobile,united states
S0004114,U001973,,/home ,https://www.google.com/,2024-09-27 18:32:58,desktop,US
