conversion_id,session_id,user_id,conversion_type,amount,timestamp,campaign_id
V0007614,S0003507,,purchase,42.97,2025-04-28 16:32:13,
V0007615,S0006821,U008036,purchase,41.32,2024-08-16 15:04:46,
V0007616,S0007554,U007671,purchase,29.7,2024-03-14 15:04:44,C00080
V0007617,S0002278,U003828,newsletter_signup,0.0,2024-10-24 06:43:13,C00169
V0007618,S0007483,U007352,purchase,199.87,2024-03-27 20:57:17,C00056
V0007619,S0002714,,newsletter_signup,,2025-12-25 12:02:49,
V0007620,S0002938,,purchase,79.07,2025-05-06 13:50:31,C00174
V0007621,S0007094,U004446,newsletter_signup,0.0,2024-02-01 05:03:55,C00626
V0007622,S0006216,U000851,purchase,104.34,2025-02-21 15:43:17,C00477
V0007623,S0004736,U006240,purchase  ,151.39,2024-02-27 08:06:53,
V0007624,S0003080,U004813,newsletter_signup,0.0,2025-02-28 03:02:30,C00496
V0007625,S0003659,U006398,newsletter_signup,0.0,2024-04-02 00:08:51,C00215
V0007626,S0007779,U001066,purchase,195.39,2025-06-06 01:31:44,C00153
V0007627,S0007922,,newsletter_signup,0.0,2025-11-30 23:05:51,C00645
V0007628,S0007183,U007083,purchase,106.74,2024-02-13 16:46:49,
V0007629,S0000906,,purchase,5000.0,2024-03-06 06:30:26,C00623
V0007630,S0004724,U000980,purchase,79.79,2025-05-21 06:23:24,C00581
V0007631,S0004811,U007824,purchase,36.39,2024-05-18 22:03:59,
V0007632,S0008734,U008248,newsletter_signup,0.0,2025-10-19 09:47:26,C00435
V0007633,S0004689,,purchase,136.4,2024-02-07 20:16:21,
V0007634,S0005446,,newsletter_signup,0.0,2024-09-26 17:16:04,C00651
V0007635,S0007659,U004129,purchase,106.11,2024-12-09 23:41:55,C00258
V0007636,S0004335,U000296,purchase,95.55,2025-13-01 10:00:00,C00050
V0007637,S0002212,U008546,purchase,145.12,01-99-2025 25:61:00,C00255
V0007638,S0003894,U000461,purchase,89.76,2024-09-03 13:07:51,C00102
V0007639,S0002712,U001544,purchase,126.54,2025-04-30 21:35:00,C00441
V0007640,S0009741,U006478,newsletter_signup,0.0,2025-04-01 07:06:24,C00750
V0007641,S0005591,U000848,purchase,83.43,2024-09-11 20:44:38,
V0007642,S0000921,,newsletter_signup,0.0,2025-07-02 23:19:27,
V0007643,S0000815,,PURCHASE,69.98,2024-12-21 21:44:19,
V0007644,S0001867,U007415,newsletter_signup,0.0,2024-10-09 17:24:52,C00101
V0007645,S0000609,U009773,newsletter_signup,0.0,2024-01-19 20:25:25,
V0007646,S0008550,U005183,newsletter_signup,0.0,2024-10-15 09:35:23,
V0007647,S0000326,U002640,PURCHASE,119.28,2025-11-24 02:30:39,C00496
V0007648,S0002580,,purchase,34.52,2024-01-24 07:53:07,C00571
V0007649,S0003678,U007181,newsletter_signup,0.0,2025-03-22 18:44:17,C00355
V0007650,S0006379,U004743,newsletter_signup,0.0,2025-07-04 19:14:57,
V0007651,S0004428,U003789,purchase,123.11,2024-05-07 18:41:06,
V0007652,S0009602,U001041,newsletter_signup,0.0,2025-05-13 20:29:33,C00691
V0007653,S0000325,U007967,purchase,44.33,2024-09-17 02:13:10,
V0007654,S0003898,U006680,purchase,79.31,2025-04-04 11:03:42,
V0007655,S0001147,U007032,purchase,52.65,2024-12-16 13:25:48,
V0007656,S0007324,,purchase,79.22,2024-02-20 16:50:13,C00191
V0007657,S0007451,,purchase,68.36,2024-07-07 03:48:42,C00102
V0007658,S0002170,,NEWSLETTER_SIGNUP,0.0,2024-11-08 01:48:12,
V0007659,S0009252,,  purchase  ,223.47,2025-08-02 06:59:59,
V0007660,S0009474,U008747,newsletter_signup,0.0,2024-11-23 11:29:31,C00462
V0007661,S0007122,U003873,    newsletter_signup,0.0,2025-10-28 20:47:36,C00626
V0007662,S0006949,,purchase,40.04,2025-03-17 00:20:08,
V0007663,S0002429,,  purchase,227.65,2024-08-20 07:45:36,
V0007664,S0006442,U007732,  purchase  ,94.49,2024-07-14 20:44:42,C00348
V0007665,S0008251,U007892,purchase,152.34,2024-09-20 16:43:37,C00075
V0007666,S0004805,U009216,newsletter_signup  ,0.0,2024-01-23 03:27:47,C00300
V0007667,S0003864,U005334,newsletter_signup,0.0,2024-12-08 07:25:56,
V0007668,S0008873,,newsletter_signup,0.0,2025-03-06 15:30:17,C00468
V0007669,S0005753,U008560,purchase,44.24,2025-05-15 03:07:40,C00102
V0007670,S0004669,U000546,newsletter_signup,0.0,2025-12-11 22:03:44,C00432
V0007671,S0009590,,newsletter_signup,0.0,2025-06-16 10:51:14,
V0007672,S0000557,U000982,purchase,91.27,2024-01-13 11:13:11,
V0007673,S0004638,U003644,newsletter_signup,0.0,2024-12-31 08:10:33,C00262
V0007674,S0003726,U005112,purchase,90.91,2025-05-18 18:03:37,C00245
V0007675,S0007240,U005834,purchase,113.57,2024-08-22 21:48:39,
V0007676,S0007728,U000301,purchase,84.09,2024/02/30 12:15:00,C00575
V0007677,S0003895,U000572,purchase,62.86,2025-02-11 10:25:18,
V0007678,S0007184,U004693,purchase,1200.0,2025-04-24 17:19:15,
V0007679,S0000349,U008162,newsletter_signup,0.0,2025-08-21 23:03:46,C00226
V0007680,S0005905,U005347,newsletter_signup,0.0,2025-11-08 07:43:06,
V0007681,S0007483,U007352,newsletter_signup,0.0,2024-03-27 20:57:27,
V0007682,S0001963,U009180,newsletter_signup,0.0,2024-03-01 17:26:41,C00494
V0007683,S0007640,U009022,purchase,52.77,2024-01-15 23:30:05,
V0007684,S0007727,U007537,purchase,232.38,2025-09-27 12:16:26,
V0007685,S0004166,U006218,purchase,76.63,2024-12-11 19:36:08,C00729
V0007686,S0002466,U001725,purchase,62.76,2025-12-27 18:36:32,
V0007687,S0006140,,purchase,45.46,2025-05-02 05:30:24,C00239
V0007688,S0002528,U002034,newsletter_signup,0.0,2025-03-06 23:28:54,
V0007689,S0004702,U003806,purchase,81.4,2024-12-17 20:03:05,
V0007690,S0000279,U003606,newsletter_signup,0.0,not_a_time,C00427
V0007691,S0008251,U007892,purchase,67.85,2024-09-20 16:39:39,C00075
V0007692,S0000084,,  purchase   ,56.18,2025-02-15 03:12:50,C00147
V0007693,S0003355,,purchase,43.14,2026-01-02 09:28:29,C00780
V0007694,S0007321,,newsletter_signup,0.0,2025-02-28 03:13:38,
V0007695,S0004278,U002912,purchase,66.77,2025-01-24 04:37:11,
V0007696,S0004283,U001811,newsletter_signup,0.0,2024-03-25 21:22:23,C00218
V0007697,S0005544,U006749,newsletter_signup,0.0,2025-10-01 17:27:55,
V0007698,S0008521,U002460,purchase,125.9,2025-08-12 06:09:03,
V0007699,S0009054,U000082,newsletter_signup,0.0,2025-06-13 15:06:03,
V0007700,S0003356,U007508,purchase,101.24,2024-03-09 05:36:27,C00494
V0007701,S0004918,,purchase,59.86,2025-03-18 23:50:40,C00250
V0007702,S0006094,,newsletter_signup   ,0.0,2024-11-11 22:40:47,
V0007703,S0005711,U004544,purchase,41.91,2024-01-05 08:11:14,C00257
V0007704,S0000545,U008687,newsletter_signup,0.0,2024-02-10 09:46:10,
V0007705,S0004536,,purchase,69.99,2024-03-27 12:09:45,
V0007706,S0009235,U002832,newsletter_signup,0.0,2024-12-03 21:25:08,C00571
V0007707,S0008040,,newsletter_signup,0.0,2024-05-13 06:37:59,C00346
V0007708,S0009350,U005988,purchase,86.55,2025-03-19 14:29:37,C00651
V0007709,S0007337,U005617,purchase,278.59,2025-12-24 04:19:50,
V0007710,S0007875,,purchase,270.41,2024-04-02 20:43:39,C00555
V0007711,S0003000,U004592,newsletter_signup,0.0,2025-07-05 06:29:08,C00052
V0007712,S0006905,U004006,newsletter_signup,0.0,2025-06-26 00:01:01,C00342
V0007713,S0007508,U000700,purchase,260.13,2024-07-19 23:43:26,C00410
V0007714,S0006686,U009728,NEWSLETTER_SIGNUP,0.0,2025-12-18 07:40:39,
V0007715,S0002572,U006849,newsletter_signup,0.0,2025-02-16 16:25:52,
V0007716,S0009167,U000066,PURCHASE,35.17,2025-04-01 02:05:50,
V0007717,S0003720,U008744,newsletter_signup,0.0,2025-02-03 02:50:13,C00090
V0007718,S0002480,U004651,purchase,80.7,2025-03-02 03:35:53,
V0007719,S0001306,U003772,purchase,31.68,2024-07-21 06:58:01,
V0007720,S0001449,U007421,purchase,94.92,2024-10-25 01:58:25,C00759
V0007721,S0003436,,newsletter_signup,0.0,2024-07-26 05:27:00,C00645
V0007722,S0007530,,purchase,93.5,2025-06-22 19:02:39,C00102
V0007723,S0000632,,NEWSLETTER_SIGNUP,0.0,2024-04-05 12:10:11,
V0007724,S0009590,,NEWSLETTER_SIGNUP,0.0,2025-06-16 10:42:16,
V0007725,S0001399,U009130,purchase,74.43,2024-12-08 00:21:46,
V0007726,S0006845,,purchase,45.81,2024-06-12 01:31:38,
V0007727,S0008198,U007313,PURCHASE,123.9,2025-12-12 06:49:06,C00174
V0007728,S0007582,U005975,purchase,147.49,2024-09-25 19:15:23,
V0007729,S0001892,U001030,purchase,60.24,2025-03-24 07:36:37,
V0007730,S0003735,U000602,purchase,71.39,2025-04-20 02:50:21,
V0007731,S0008595,U001289,newsletter_signup,0.0,2025-02-08 15:20:56,
V0007732,S0004521,U001556,purchase,110.29,2025-02-02 20:52:56,C00780
V0007733,S0008688,U003326,purchase,78.07,2025-12-05 21:00:56,
V0007734,S0009118,U006179,purchase,72.1,2024-10-24 14:45:43,
V0007735,S0000467,,newsletter_signup,0.0,2024-02-13 16:05:56,C00753
V0007736,S0007518,,purchase,97.63,2025-09-26 08:51:20,C00438
V0007737,S0003854,U005269,purchase,84.77,2024-05-18 15:09:46,C00494
V0007738,S0002007,U001836,purchase,174.9,,C00777
V0007739,S0003855,U007620,purchase,72.17,2024-11-11 15:17:40,C00052
V0007740,S0005311,U009119,purchase,140.79,2024-09-03 08:06:14,C00382
V0007741,S0009682,U009857,purchase,125.55,2024-09-25 05:33:33,
V0007742,S0003688,U003925,newsletter_signup,0.0,2025-08-09 10:53:02,
V0007743,S0004715,U008830,purchase,151.26,2024-09-30 19:03:40,C00759
V0007744,S0005183,U003187,purchase,92.02,2025-12-07 14:26:45,C00534
V0007745,S0003326,U009316,newsletter_signup,0.0,2024-10-13 07:09:09,C00094
V0007746,S0003822,U009008,purchase,,2024-04-21 14:51:20,
V0007747,S0003166,,newsletter_signup,0.0,2025-06-01 13:30:03,C00691
V0007748,S0007296,U007628,newsletter_signup,0.0,2025-02-21 01:29:06,C00150
V0007749,S0001649,U003905,purchase,62.92,2024-05-08 05:51:01,C00346
V0007750,S0002279,,purchase,63.17,2025-07-09 15:19:31,C00146
V0007751,S0002953,,newsletter_signup,0.0,2024-09-08 15:37:11,
V0007752,S0008081,,purchase,56.5,2024-10-18 15:59:49,
V0007753,S0000175,U009632,PURCHASE,126.66,2024-07-28 03:04:27,
V0007754,S0003365,U003811,newsletter_signup,0.0,2025-02-10 07:36:52,
V0007755,S0009021,U000238,newsletter_signup,0.0,2025-06-26 19:24:51,C00094
V0007756,S0000716,U006992,purchase,113.02,2024-08-18 02:31:37,C00662
V0007757,S0005913,U004249,purchase,48.29,2025-10-07 23:12:19,C00662
V0007758,S0009180,U001176,newsletter_signup,0.0,2024-07-01 12:50:44,C00597
V0007759,S0001621,,purchase,86.14,2024-08-14 13:40:37,C00662
V0007760,S0002826,U006121,purchase,59.21,2024-06-22 08:58:06,C00281
V0007761,S0000290,U002590,newsletter_signup,0.0,not_a_time,C00651
V0007762,S0007458,U009096,purchase,109.13,2025-04-11 05:35:37,
V0007763,S0001117,,newsletter_signup,0.0,2025-08-04 23:17:06,C00499
V0007764,S0006692,,purchase,185.88,,C00255
V0007765,S0003612,,purchase,61.76,2024-10-15 20:18:55,
V0007766,S0008297,U006462,purchase,121.93,2025-07-10 14:56:36,C00662
V0007767,S0003556,U006016,newsletter_signup,0.0,2025-02-01 07:37:11,
V0007768,S0002805,U009272,purchase,123.52,2025-11-17 00:40:12,C00252
V0007769,S0004600,,newsletter_signup,0.0,2024-05-17 20:39:57,
V0007770,S0003639,,purchase,106.2,2024-01-27 02:13:50,C00477
V0007771,S0008904,,purchase,99.7,2025-12-25 14:42:27,
V0007772,S0005012,,purchase,94.55,2025-10-24 15:18:17,C00054
V0007773,S0000306,U003341,newsletter_signup,0.0,2024-09-14 05:17:48,
V0007774,S0005832,U006951,purchase,87.83,2025-08-16 03:06:04,
V0007775,S0001837,U004337,purchase,63.46,2025-09-20 09:17:01,C00136
V0007776,S0006922,,purchase,68.37,2024-09-22 06:36:47,
V0007777,S0008136,U005886,purchase,36.94,2025-07-01 21:06:00,
V0007778,S0001652,,    purchase,71.51,2025-03-31 09:16:17,
V0007779,S0005383,,purchase,53.35,2024-12-08 23:17:40,C00780
V0007780,S0008521,U002460,purchase,89.39,2025-08-12 06:21:33,C00382
V0007781,S0001322,U008449,newsletter_signup,0.0,2025-12-17 07:40:35,
V0007782,S0004374,U000977,purchase,88.8,2024-06-24 23:19:14,
V0007783,S0007183,U007083,NEWSLETTER_SIGNUP,0.0,2024-02-13 16:43:36,
V0007784,S0009058,U007412,purchase,48.88,2024-10-20 13:04:27,
V0007785,S0000616,U002742,PURCHASE,52.07,2024-01-16 04:47:21,C00022
V0007786,S0009163,U002126,newsletter_signup,0.0,2025-10-17 01:08:09,C00044
V0007787,S0007623,,purchase,68.32,2024-06-06 12:12:18,C00063
V0007788,S0008270,,newsletter_signup,0.0,2024-04-22 04:13:20,
V0007789,S0000557,U000982,purchase,61.7,2024-01-13 11:20:59,
V0007790,S0002070,,purchase,91.63,2024-04-11 04:56:55,
V0007791,S0008893,U005849,purchase,90.57,2025-06-08 02:42:17,
V0007792,S0005972,,purchase,124.21,2025-09-02 23:53:11,C00217
V0007793,S0004625,,newsletter_signup,0.0,2025-06-30 21:14:05,C00360
V0007794,S0004101,,newsletter_signup,0.0,2025-06-09 00:00:45,
V0007795,S0006606,U000578,newsletter_signup,0.0,2025-03-09 23:34:23,C00662
V0007796,S0001897,,purchase,67.78,2024-07-08 06:51:20,C00807
V0007797,S0001176,,purchase,66.15,2025-09-03 18:47:08,C00630
V0007798,S0003048,U000291,purchase,58.25,2024-07-17 17:42:28,
V0007799,S0008130,U005335,newsletter_signup,0.0,2025-11-22 13:38:02,C00136
V0007800,S0002468,U002388,purchase,194.0,2024-05-07 00:33:19,
V0007801,S0002244,U000595,purchase,95.73,2025-04-12 11:05:02,
V0007802,S0000759,,purchase,39.04,2024-11-20 07:56:16,
V0007803,S0004814,U003982,newsletter_signup,0.0,2024-11-04 03:54:55,C00769
V0007804,S0006908,U009088,purchase,166.61,2024-01-18 10:08:29,
V0007805,S0004085,U008158,newsletter_signup,0.0,2024-12-31 03:34:51,
V0007806,S0006281,,purchase,120.71,2024-03-31 04:56:04,
V0007807,S0002879,,purchase,101.61,2024-03-14 10:31:11,
V0007808,S0007707,U003726,purchase,126.62,2025-09-30 14:16:47,
V0007809,S0004462,,purchase,131.76,2025-09-23 06:50:42,C00641
V0007810,S0000476,, purchase ,100.02,2024-12-21 19:15:52,
V0007811,S0006730,U000157,purchase,109.78,2024-12-12 21:16:23,
V0007812,S0003676,U003905,purchase,155.08,2025-11-16 00:28:11,C00503
V0007813,S0004098,U001119,purchase,58.03,2025-03-31 12:06:21,C00666
V0007814,S0006995,U007899,purchase,165.51,2024-02-05 14:29:43,
V0007815,S0009166,U000997,newsletter_signup,0.0,2025-07-16 09:38:41,
V0007816,S0003556,U006016,    newsletter_signup      ,0.0,2025-02-01 07:34:34,C00087
V0007817,S0006283,U004208,purchase,23.42,2024-02-21 11:07:57,
V0007818,S0001707,U007293,NEWSLETTER_SIGNUP,0.0,2025-04-26 12:36:15,C00714
V0007819,S0006503,U004436,newsletter_signup,0.0,2025-08-21 14:34:16,
V0007820,S0003378,,purchase,65.34,2025-04-28 14:18:46,
V0007821,S0002950,U009776,purchase,88.47,2025-06-09 23:11:29,C00063
V0007822,S0005657,U007279,newsletter_signup,0.0,2024-07-09 15:17:09,C00651
V0007823,S0002572,U006849,purchase,179.06,2025-02-16 16:30:44,
V0007824,S0002839,U004007,newsletter_signup,0.0,2025-01-06 08:58:26,
V0007825,S0009053,U006376,newsletter_signup,0.0,2024-06-08 20:32:55,
V0007826,S0000118,U000076,newsletter_signup,0.0,2024-05-04 16:25:22,C00645
V0007827,S0004828,U006130, newsletter_signup  ,0.0,2025-10-19 09:10:55,C00538
V0007828,S0007492,U000381,purchase,36.99,2024-09-30 06:46:59,
V0007829,S0003698,U007581,newsletter_signup,0.0,2025-04-14 14:46:40,
V0007830,S0005539,,newsletter_signup,0.0,2024-10-26 14:48:27,C00662
V0007831,S0006544,U001047,purchase      ,40.3,2024-03-23 20:21:48,
V0007832,S0005936,,newsletter_signup,0.0,2024-11-13 12:42:03,
V0007833,S0005692,U005883,purchase,94.24,2025-03-09 03:04:33,C00596
V0007834,S0002348,U000389,newsletter_signup,0.0,2025-05-01 14:33:31,C00136
V0007835,S0008695,,purchase,93.26,2025-07-18 16:35:11,
V0007836,S0004699,U006412,newsletter_signup,0.0,2025-02-23 13:07:27,
V0007837,S0000546,U002783,purchase,50.02,2025-11-19 09:25:10,C00451
V0007838,S0006689,U006760,purchase,74.0,2024-01-23 12:55:28,C00771
V0007839,S0008448,,newsletter_signup,0.0,2024-05-11 10:38:22,C00576
V0007840,S0009054,U000082,purchase,35.81,2025-06-13 15:17:37,
V0007841,S0002325,,purchase,33.1,2025-03-12 12:04:26,C00450
V0007842,S0007403,U001070,purchase,34.34,2024-02-08 19:20:51,
V0007843,S0008166,,purchase,95.64,2025-12-22 04:41:20,C00281
V0007844,S0005223,,purchase,99.32,2024-01-13 06:46:02,
V0007845,S0005968,U001092,newsletter_signup,0.0,2025-07-04 09:12:50,
V0007846,S0005383,U006683,purchase,158.6,2024-12-08 23:25:34,C00780
V0007847,S0008989,U005376,newsletter_signup,0.0,2025-01-17 18:46:03,
V0007848,S0003530,U001418,purchase,112.25,2025-10-31 08:37:52,C00063
V0007849,S0005088,U005944,purchase,36.71,2025-12-13 08:43:43,C00438
V0007850,S0005941,U008495,newsletter_signup,0.0,2024-03-10 04:08:20,C00784
V0007851,S0008109,U001597,newsletter_signup,0.0,2026-01-14 06:53:31,C00549
V0007852,S0000963,U001831,purchase,26.2,2024-11-11 02:41:31,
V0007853,S0009235,U002832,purchase,224.33,2024-12-03 21:17:37,C00571
V0007854,S0008246,,purchase,64.74,2025-07-18 17:50:45,C00090
V0007855,S0009260,U009635,purchase,59.87,2024-12-16 07:10:42,C00348
V0007856,S0004426,U004969,purchase,152.01,2024-10-19 02:33:02,C00610
V0007857,S0007427,,newsletter_signup,0.0,2024-03-20 05:30:35,C00691
V0007858,S0001430,,newsletter_signup      ,0.0,2025-03-03 17:33:20,C00153
V0007859,S0002944,U004972,PURCHASE,45.62,2025-10-07 01:07:21,C00258
V0007860,S0000504,U009891,purchase,165.65,2024-05-13 14:43:07,
V0007861,S0000885,,newsletter_signup,0.0,2025-11-07 05:42:28,
V0007862,S0006057,U005814,newsletter_signup,0.0,2025-08-17 12:14:39,
V0007863,S0009371,U003447,purchase,78.51,2024-11-01 15:19:15,C00494
V0007864,S0001093,U004007,newsletter_signup,0.0,2025-03-21 17:31:01,C00255
V0007865,S0005189,U001185,purchase,58.97,2024-06-16 02:03:02,C00217
V0007866,S0006730,U000157,newsletter_signup,0.0,2024-12-12 21:13:34,
V0007867,S0001115,U004124,purchase,49.75,2025-08-16 13:08:45,
V0007868,S0002256,,newsletter_signup,0.0,2025-09-12 04:52:20,C00176
V0007869,S0005961,U009960,purchase,1200.0,2024-06-19 14:33:36,C00372
V0007870,S0001000,U007633,newsletter_signup  ,0.0,2024-03-08 19:25:47,
V0007871,S0002193,U004885,purchase,71.02,2024-05-27 12:29:47,
V0007872,S0002962,U003328,newsletter_signup,0.0,2025-08-31 18:26:06,
V0007873,S0004702,U003806,newsletter_signup,0.0,2024-12-17 20:07:47,
V0007874,S0003376,,newsletter_signup,0.0,2025-03-31 11:39:54,C00651
V0007875,S0001892,U001030,purchase,66.5,2025-03-24 07:17:52,C00451
V0007876,S0004702,U003806,newsletter_signup,0.0,2024-12-17 20:00:00,
V0007877,S0003326,U009316,newsletter_signup,0.0,2024-10-13 06:55:14,C00094
V0007878,S0001957,U005452,purchase,55.76,2024-09-23 03:51:31,C00281
V0007879,S0005547,U006813,newsletter_signup,0.0,2024-09-05 04:15:34,C00136
V0007880,S0007855,U003015,newsletter_signup,0.0,2024-01-31 22:50:58,
V0007881,S0005495,,newsletter_signup,0.0,2025-04-07 03:57:50,
V0007882,S0000858,,purchase,121.66,2025-04-29 07:07:57,C00094
V0007883,S0005130,U002685,newsletter_signup,0.0,2024-08-21 19:22:14,C00810
V0007884,S0005203,,newsletter_signup,0.0,2025-05-22 07:15:25,C00646
V0007885,S0008557,,PURCHASE,51.81,2024-06-28 19:33:20,
V0007886,S0006582,U003459,newsletter_signup,0.0,2025-05-12 16:48:30,C00054
V0007887,S0008034,,purchase,116.83,2024-11-12 23:27:46,C00499
V0007888,S0007958,U009566,newsletter_signup,0.0,2026-01-03 10:37:06,C00010
V0007889,S0004047,U006213,newsletter_signup,0.0,2025-07-21 09:27:16,
V0007890,S0000204,U002922,purchase,62.82,2024-02-08 12:34:54,C00176
V0007891,S0002493,U002226,newsletter_signup,0.0,2024-06-25 20:00:04,C00255
V0007892,S0001065,U007964,purchase,244.04,2024-11-30 13:36:30,C00102
V0007893,S0004828,U006130,purchase,122.54,2025-10-19 09:04:59,C00538
V0007894,S0003033,U003364,newsletter_signup,0.0,2025-07-01 06:27:27,
V0007895,S0008155,U008474,purchase,109.53,2024-04-02 15:41:07,C00489
V0007896,S0007043,U004319,newsletter_signup,0.0,2024-02-10 11:32:50,C00024
V0007897,S0009443,U000327,purchase,93.01,2025-10-31 09:27:12,C00489
V0007898,S0001193,U002915,newsletter_signup,0.0,2025-01-01 05:12:05,
V0007899,S0003364,U003335,  purchase,49.26,2025-10-22 19:29:43,C00360
V0007900,S0004861,U002734,purchase,103.59,2025-11-19 21:35:26,
V0007901,S0009294,U002576,purchase,32.39,2024-10-28 23:42:43,C00704
V0007902,S0007748,U002461,newsletter_signup,0.0,2025-02-25 17:03:33,C00592
V0007903,S0004471,,purchase,163.18,2024-06-05 20:48:59,
V0007904,S0006156,U007971,purchase,84.04,2024-06-07 02:30:46,C00496
V0007905,S0007592,,newsletter_signup,0.0,2024-11-22 20:34:55,C00703
V0007906,S0009170,,newsletter_signup,0.0,2025-05-09 15:19:52,C00217
V0007907,S0000826,U003205,NEWSLETTER_SIGNUP,0.0,2024-10-03 20:10:42,C00094
V0007908,S0003307,U006647,purchase,43.24,2024-04-22 00:32:05,
V0007909,S0004861,U002734,purchase,,2025-11-19 21:36:53,
V0007910,S0004398,,    newsletter_signup  ,0.0,2025-05-04 23:19:27,C00515
V0007911,S0009702,U005243,purchase,43.05,2025-04-10 12:06:34,
V0007912,S0000944,U008275,purchase,120.63,2025-12-11 12:26:40,C00489
V0007913,S0002049,U006873,newsletter_signup,0.0,2024-09-06 01:49:37,C00075
V0007914,S0008090,U004498,newsletter_signup,0.0,2025-12-24 22:10:49,
V0007915,S0001737,U007641,newsletter_signup,0.0,2024-11-20 02:40:43,
V0007916,S0004223,U000408,newsletter_signup,0.0,2025-06-09 13:26:31,
V0007917,S0008225,U009566,purchase,38.27,2024-05-14 09:26:57,C00102
V0007918,S0004604,,purchase,46.67,2024-07-25 22:48:04,
V0007919,S0005538,,purchase,94.64,2025-07-26 22:43:22,C00428
V0007920,S0008357,,purchase,111.39,2025-08-25 06:05:24,
V0007921,S0007320,U001611,purchase,150.25,2025-05-20 16:19:33,
V0007922,S0005968,U001092,newsletter_signup,0.0,2025-07-04 09:15:27,
V0007923,S0001035,U007255,newsletter_signup,0.0,2025-11-31T09:00:00,C00169
V0007924,S0003316,,purchase,46.71,2025-01-19 06:01:23,C00452
V0007925,S0007426,U006798,purchase,48.94,2025-07-26 20:55:20,
V0007926,S0004981,U004124,purchase,20.37,2025-03-27 04:30:31,C00217
V0007927,S0005633,U009990, purchase  ,122.86,2024-06-04 04:35:15,C00338
V0007928,S0000675,,purchase,45.45,2025-11-31T09:00:00,
V0007929,S0005538,,purchase,116.86,2025-07-26 22:31:57,C00435
V0007930,S0000147,,purchase,74.11,2024-09-15 04:51:42,
V0007931,S0006297,U003326,purchase,61.19,2025-04-02 11:03:14,C00169
V0007932,S0003528,,purchase,108.99,2025-03-02 14:39:46,C00496
V0007933,S0003507,,purchase,105.48,2025-04-28 16:28:34,C00146
V0007934,S0002094,U007930,newsletter_signup,0.0,2025-05-13 19:16:32,C00507
V0007935,S0005614,U003993,purchase,39.08,2025-12-23 04:32:01,C00489
V0007936,S0000954,,purchase,431.68,2024-04-02 05:45:27,C00012
V0007937,S0006763,U001329,purchase,52.89,,
V0007938,S0000683,,purchase,69.67,2025-08-30 06:45:50,
V0007939,S0001093,U004007,purchase,32.52,2025-03-21 17:20:23,C00255
V0007940,S0005296,U005558,newsletter_signup,0.0,2025-03-27 13:44:10,
V0007941,S0001581,,    newsletter_signup      ,0.0,2025-09-04 05:50:10,
V0007942,S0004401,U005415,purchase,127.66,2024-06-16 15:36:21,
V0007943,S0001104,,purchase,113.14,2024-09-29 19:10:31,C00174
V0007944,S0004769,U000540,purchase,45.13,2025-11-28 01:36:11,C00728
V0007945,S0003502,U002196,purchase,79.67,2024-04-22 20:17:52,C00496
V0007946,S0007477,U007522,newsletter_signup,0.0,2024-04-24 04:35:32,
V0007947,S0008031,,purchase,82.21,2024-11-16 05:22:22,
V0007948,S0008324,U001408,purchase,186.79,2024-09-11 04:04:39,C00199
V0007949,S0009286,,newsletter_signup,0.0,2025-02-03 14:50:54,C00419
V0007950,S0003588,,newsletter_signup,0.0,2024-05-18 15:04:35,C00050
V0007951,S0002076,U000406,purchase,68.39,2025-09-16 04:23:22,
V0007952,S0006819,U001687,newsletter_signup,0.0,2024-11-02 18:19:33,C00520
V0007953,S0000105,U004127,newsletter_signup,0.0,2024-08-24 12:04:50,C00500
V0007954,S0007234,,newsletter_signup,0.0,2024-05-27 20:09:12,C00419
V0007955,S0003218,U007803,purchase,162.22,2025-03-25 08:14:37,C00087
V0007956,S0006645,U007996,PURCHASE,125.69,2024-02-01 11:36:00,C00258
V0007957,S0003442,U007454,purchase,152.36,2025-02-23 02:58:36,C00426
V0007958,S0006781,U002109,newsletter_signup,0.0,2024-06-04 01:09:02,C00284
V0007959,S0001478,U007785,newsletter_signup,0.0,2024-01-28 17:53:31,
V0007960,S0005679,U001366,purchase,131.42,2025-01-26 04:33:33,
V0007961,S0004989,U008125,PURCHASE,233.65,2025-06-30 01:41:08,
V0007962,S0004983,U003696,purchase,88.62,2024-02-17 18:56:54,C00020
V0007963,S0000448,U001569,newsletter_signup,0.0,2025-02-02 01:25:48,C00094
V0007964,S0003722,,purchase,34.15,2025-12-24 03:55:24,C00279
V0007965,S0001700,U004007,purchase,110.3,2025-08-16 21:02:46,
V0007966,S0006730,U000157,purchase,87.78,2024-12-12 21:02:00,
V0007967,S0005578,U003423,purchase,119.98,2024-06-12 01:09:51,
V0007968,S0001737,U007641,purchase,111.3,2024-11-20 02:27:00,
V0007969,S0001091,U004134,purchase,71.5,2025-01-24 10:02:10,C00094
V0007970,S0002244,U000595,purchase,80.83,2025-05-14 14:01:29,
V0007971,S0005088,U005944,purchase,120.49,2025-12-13 08:29:35,C00438
V0007972,S0007749,U007606,NEWSLETTER_SIGNUP,0.0,2025-08-21 17:49:09,C00411
V0007973,S0003403,U006101,purchase,65.06,2024-02-01 14:59:28,C00330
V0007974,S0005711,U004544,newsletter_signup,0.0,2024-01-05 08:01:58,C00752
V0007975,S0001246,U005832,purchase,56.8,2025-05-20 02:11:33,
